"_id","timestamp","device_id","data_enabled","imei_meid_esn","software_version","line_number","network_country_iso_mcc","network_operator_code","network_operator_name","network_type","phone_type","sim_state","sim_operator_code","sim_operator_name","sim_serial","subscriber_id"
266,1588089881078,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
267,1588091649025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
268,1588093505534,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
269,1588096231748,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",0,1,5,"310260","T-Mobile - US","",""
270,1588098090941,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
271,1588099884357,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
272,1588101704398,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
273,1588103464563,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
274,1588103540878,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
275,1588105337277,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
276,1588106817002,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
277,1588107109510,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
278,1588108879016,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
279,1588111519378,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
280,1588113300568,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
281,1588115075609,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
282,1588116858336,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
283,1588118664013,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
284,1588120450707,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
285,1588121691508,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
286,1588122268099,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
287,1588124050139,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
288,1588124513472,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",0,1,5,"310260","T-Mobile - US","",""
289,1588126035390,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
290,1588127843864,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
291,1588129642059,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
292,1588131469413,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
293,1588133242599,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
294,1588135045599,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
295,1588136825112,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
296,1588138646227,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
297,1588140417504,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
298,1588142246815,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
299,1588144048755,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
300,1588145851142,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
301,1588147727979,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
302,1588149528209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
303,1588151345557,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
304,1588153128196,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
305,1588154945450,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
306,1588156755197,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
307,1588158557158,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
308,1588160341199,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
309,1588160723094,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
310,1588162141174,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
311,1588163928146,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
312,1588165744129,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
313,1588167558438,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
314,1588169334190,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
315,1588171136066,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
316,1588172906395,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
317,1588174688293,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
318,1588176503958,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
319,1588178362195,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
320,1588180165476,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
321,1588181986072,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
322,1588183829255,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
323,1588185624228,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
324,1588187459525,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
325,1588189295926,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
326,1588191093381,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
327,1588192911198,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
328,1588194706099,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
329,1588196491218,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
330,1588198324271,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
331,1588200130454,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
332,1588201267607,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
333,1588201913168,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
334,1588203801610,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
335,1588205699129,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
336,1588207561654,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
337,1588208931831,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
338,1588209361786,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
339,1588211161713,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
340,1588212962081,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
341,1588214415601,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
342,1588214465057,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
343,1588214793049,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
344,1588216688967,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
345,1588218466995,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
346,1588220295282,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
347,1588220358383,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
348,1588220392615,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
349,1588222097512,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
350,1588222768744,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
351,1588222770347,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
352,1588222789559,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
353,1588222790715,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
354,1588223911146,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
355,1588225688389,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
356,1588227463976,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
357,1588229267062,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
358,1588229949429,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
359,1588229951046,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
360,1588231069188,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
361,1588231137338,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
362,1588232888434,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
363,1588234159498,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
364,1588234161747,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
365,1588234733888,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
366,1588235234539,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
367,1588236611958,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
368,1588237141801,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
369,1588237144912,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
370,1588238432086,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
371,1588239841801,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
372,1588240231116,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
373,1588241337712,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
374,1588242033557,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
375,1588243835321,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
376,1588244944990,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
377,1588244946433,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
378,1588244951662,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
379,1588244953331,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
380,1588245631492,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
381,1588246549130,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
382,1588247438736,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
383,1588249261275,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
384,1588251088299,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
385,1588252913253,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
386,1588254697158,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
387,1588256498705,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
388,1588258294092,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
389,1588260079168,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
390,1588261872170,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
391,1588263682306,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
392,1588265541037,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
393,1588267327063,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
394,1588270163853,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
395,1588271942299,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
396,1588273755981,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
397,1588275542541,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
398,1588277357021,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
