"_id","timestamp","device_id","network_type","network_subtype","network_state"
571,1588010197455,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
572,1588015295291,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
573,1588015296570,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
574,1588019772518,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
575,1588019772576,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
576,1588020051559,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
577,1588020051646,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
578,1588021402199,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
579,1588021403285,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
580,1588022606719,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
581,1588022606885,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
582,1588023739247,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
583,1588023739428,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
584,1588030164629,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
585,1588030165216,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
586,1588034202032,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
587,1588034203276,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
588,1588035782538,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
589,1588035782779,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
590,1588042273489,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
591,1588042494408,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
592,1588045286220,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
593,1588046031333,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
594,1588046032425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
595,1588046213490,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
596,1588048921033,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
597,1588049055454,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
598,1588049288961,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
599,1588049417584,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
600,1588049672183,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
601,1588049674543,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
602,1588049675707,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
603,1588050283957,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
604,1588051916246,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
605,1588052042010,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
606,1588055166445,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
607,1588055167554,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
608,1588058058148,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
609,1588058667340,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
610,1588058684999,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
611,1588058980138,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
612,1588059755024,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
613,1588059883538,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
614,1588062882590,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
615,1588062883667,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
616,1588068318632,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
617,1588068319652,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
618,1588068343440,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
619,1588068701401,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
620,1588069064967,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
621,1588069190687,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
622,1588069256775,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
623,1588069504232,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
624,1588069660346,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
625,1588069799494,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
626,1588070259333,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
627,1588070507203,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
628,1588075206283,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
629,1588075615836,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
630,1588075616138,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
631,1588076987150,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
632,1588076987421,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
633,1588076987459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
634,1588076987512,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
635,1588076987665,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
636,1588076987724,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
637,1588077083037,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
638,1588077083101,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
639,1588077083246,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
640,1588077083337,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
641,1588077083504,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
642,1588077083634,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
643,1588077131565,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
644,1588077132533,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
645,1588077136138,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
646,1588077300517,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"WIFI",0
647,1588077304693,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"WIFI",1
648,1588077485812,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
649,1588077496727,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
650,1588077856872,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
651,1588077869094,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
652,1588078012603,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
653,1588078012703,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
654,1588078492551,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
655,1588080425950,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
656,1588080426041,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
657,1588082682791,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
658,1588082682964,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
659,1588083491093,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
660,1588083491168,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
661,1588084573683,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
662,1588084698385,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
663,1588087851863,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
664,1588087852943,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
665,1588096231671,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
666,1588096232079,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
667,1588100110815,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
668,1588100110935,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
669,1588101462271,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
670,1588101463551,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
671,1588106369862,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
672,1588106371080,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
673,1588106388772,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
674,1588107195778,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
675,1588111913191,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
676,1588111913299,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
677,1588111997538,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
678,1588111997647,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
679,1588112959780,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
680,1588112960003,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
681,1588115115540,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
682,1588115115636,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
683,1588115749694,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
684,1588115749805,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
685,1588115899900,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
686,1588115899944,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
687,1588116595007,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
688,1588116595111,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
689,1588116770617,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
690,1588116770719,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
691,1588116974841,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
692,1588117063870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
693,1588121691103,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
694,1588121701433,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
695,1588095861301,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",1,"WIFI",1
696,1588124513392,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
697,1588124514672,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
698,1588126058948,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
699,1588126059125,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
700,1588126564393,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
701,1588126689199,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
702,1588126694839,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
703,1588126819659,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
704,1588127272895,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
705,1588127273351,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
706,1588132656970,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
707,1588132657974,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
708,1588132700036,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
709,1588132948522,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"WIFI",0
710,1588132952747,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"WIFI",1
711,1588133723071,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
712,1588136859662,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
713,1588136865694,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
714,1588137466033,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
715,1588140113905,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
716,1588140114903,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
717,1588145416350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
718,1588145417511,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
719,1588151908498,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
720,1588151909639,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
721,1588158378438,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
722,1588158379449,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
723,1588160722917,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
724,1588160723011,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
725,1588164870638,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
726,1588164871943,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
727,1588166918599,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
728,1588166918781,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
729,1588167556706,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
730,1588167557271,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
731,1588168041861,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
732,1588168041915,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
733,1588168256611,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
734,1588168256731,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
735,1588170019266,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
736,1588170019393,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
737,1588170364663,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
738,1588170364689,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
739,1588171139666,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
740,1588171140831,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
741,1588175484146,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
742,1588175484212,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
743,1588176171979,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
744,1588176172181,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
745,1588176370820,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
746,1588176370929,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
747,1588178710318,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
748,1588178711551,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
749,1588180666145,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
750,1588180676894,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
751,1588182020004,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
752,1588182020124,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
753,1588182409329,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
754,1588182410490,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
755,1588182864102,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
756,1588182864135,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
757,1588183906840,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
758,1588183906880,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
759,1588184347233,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
760,1588184347333,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
761,1588185404702,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
762,1588185404812,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
763,1588186661407,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
764,1588186661530,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
765,1588187565293,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
766,1588187566505,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
767,1588187804937,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
768,1588187805437,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
769,1588187929845,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
770,1588187929972,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
771,1588188417003,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
772,1588188417087,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
773,1588188692840,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
774,1588188692959,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
775,1588189098254,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
776,1588189098342,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
777,1588193764319,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
778,1588193765386,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
779,1588196476867,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
780,1588196494095,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
781,1588196494235,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
782,1588196514196,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
783,1588197249027,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
784,1588198993215,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
785,1588199123932,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
786,1588201267454,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
787,1588201389021,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
788,1588201389191,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
789,1588203971379,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
790,1588203971571,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
791,1588206573264,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
792,1588206574415,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
793,1588208495216,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
794,1588208495295,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
795,1588208931632,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
796,1588210653536,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
797,1588210654435,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
798,1588213470631,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
799,1588213470729,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
800,1588213470755,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
801,1588213470777,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
802,1588213470790,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
803,1588213470800,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",0
804,1588213483004,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
805,1588213483058,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
806,1588213483150,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
807,1588213483192,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
808,1588213483374,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
809,1588213483453,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3,"GPS",1
810,1588214415434,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
811,1588214464872,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
812,1588216715940,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
813,1588216840495,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
814,1588219994046,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
815,1588219995066,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
816,1588220358279,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
817,1588220392533,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
818,1588221568192,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
819,1588221692954,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
820,1588221947264,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
821,1588222768657,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
822,1588222770268,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
823,1588222789466,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
824,1588222790539,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
825,1588222790652,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
826,1588223138327,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"WIFI",0
827,1588223142667,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"WIFI",1
828,1588223255756,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
829,1588223255842,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
830,1588223288676,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
831,1588223873180,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
832,1588223880479,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
833,1588223920632,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
834,1588223920767,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
835,1588223933671,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
836,1588227467216,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
837,1588227480275,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
838,1588228699840,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
839,1588228705750,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
840,1588229275638,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
841,1588229285868,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
842,1588229949318,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
843,1588229950965,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
844,1588230845296,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
845,1588230845415,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
846,1588230850415,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
847,1588231137215,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
848,1588231190669,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"WIFI",0
849,1588231194808,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"WIFI",1
850,1588231573142,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
851,1588231573281,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
852,1588231578901,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
853,1588232433426,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
854,1588232442308,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
855,1588232895207,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
856,1588232901852,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",4,"MOBILE",1
